Date/Time, Temperature A, Temperature B, Damper 
03/03/2018 18:14:32, 27.59029, 32.94906, 20
03/03/2018 19:14:38, 27.63474, 33.10185, 20
03/03/2018 20:14:42, 27.5514, 33.11296, 20
03/03/2018 21:14:46, 27.64308, 33.19907, 20
03/03/2018 22:14:50, 27.64586, 33.26298, 20
03/03/2018 23:14:55, 27.64308, 33.33798, 20
03/04/2018 00:15:01, 27.69308, 33.40465, 20
03/04/2018 01:15:08, 27.69308, 33.46577, 20
03/04/2018 02:15:12, 27.74586, 33.56578, 20
03/04/2018 03:15:18, 27.77365, 33.59077, 20
03/04/2018 04:15:24, 27.76531, 33.73246, 20
03/04/2018 05:15:29, 27.82365, 33.7269, 20
03/04/2018 06:15:33, 27.81253, 33.77135, 20
03/04/2018 07:15:40, 27.82087, 33.83802, 20
03/04/2018 08:15:44, 27.93477, 34.02692, 20
03/04/2018 09:15:48, 27.93199, 34.05192, 20
03/04/2018 10:15:55, 27.98199, 34.06859, 20
03/04/2018 11:16:00, 28.082, 34.27139, 20
03/04/2018 12:16:04, 28.09867, 34.27694, 20
03/04/2018 13:16:10, 28.05145, 34.37695, 20
03/04/2018 14:16:15, 28.09034, 34.46029, 20
03/04/2018 15:16:19, 28.11534, 34.62697, 20
03/04/2018 16:16:23, 28.10423, 34.65753, 20
03/04/2018 17:16:31, 28.15979, 34.72698, 20
03/04/2018 18:16:38, 28.13201, 34.84921, 20
03/04/2018 19:16:43, 28.1709, 34.79642, 20
03/04/2018 20:16:49, 28.18201, 34.98533, 20
03/04/2018 21:16:54, 28.2209, 35.05479, 20
03/04/2018 22:17:00, 28.21812, 35.16868, 20
03/04/2018 23:17:06, 28.27646, 35.26035, 20
03/05/2018 00:17:11, 28.27369, 35.28814, 20
03/05/2018 01:17:17, 28.31536, 35.37147, 20
03/05/2018 02:17:24, 28.32369, 35.56038, 20
03/05/2018 03:17:30, 28.34592, 35.56594, 20
03/05/2018 04:17:35, 28.3348, 35.65205, 20
03/05/2018 05:17:41, 28.38758, 35.76318, 20
03/05/2018 06:17:46, 28.45425, 35.82985, 20
03/05/2018 07:17:53, 28.44592, 35.90763, 20
03/05/2018 08:17:57, 28.45425, 36.06597, 20
03/05/2018 09:18:02, 28.45703, 36.14376, 20
03/05/2018 10:18:09, 28.55148, 36.24932, 20
03/05/2018 11:18:12, 28.6265, 36.36877, 20
03/05/2018 12:18:17, 28.67927, 36.366, 20
03/05/2018 13:18:23, 28.65705, 36.42434, 20
03/05/2018 14:18:29, 28.65149, 36.43545, 20
03/05/2018 15:18:36, 28.73206, 36.491, 20
03/05/2018 16:18:41, 28.65704, 36.5299, 20
03/05/2018 17:18:49, 28.66816, 36.57713, 20
03/05/2018 18:18:52, 28.69872, 36.57157, 20
03/05/2018 19:18:53, 28.70427, 36.57435, 20
03/05/2018 20:18:59, 28.77095, 36.62157, 20
03/05/2018 21:19:06, 28.7515, 36.66047, 20
03/05/2018 22:19:14, 28.77929, 36.65213, 20
03/05/2018 23:19:21, 28.77651, 36.66602, 20
03/06/2018 00:19:30, 28.83207, 36.71047, 20
03/06/2018 01:19:29, 28.83484, 36.76603, 20
03/06/2018 02:19:39, 28.8904, 36.78826, 20
03/06/2018 03:19:47, 28.88762, 36.77714, 20
03/06/2018 04:19:57, 28.92096, 36.78825, 20
03/06/2018 05:20:06, 28.90985, 36.8327, 20
03/06/2018 06:20:15, 28.96819, 36.83826, 20
03/06/2018 07:20:24, 28.95707, 36.88271, 20
03/06/2018 08:20:28, 28.99597, 36.88271, 85.45454
03/06/2018 09:20:33, 28.99597, 36.89382, 100
03/06/2018 10:20:36, 29.09597, 36.9966, 100
03/06/2018 11:20:45, 29.09597, 37.07439, 100
03/06/2018 12:20:50, 29.14875, 37.00216, 100
03/06/2018 13:20:55, 29.12653, 37.1105, 100
03/06/2018 14:21:04, 29.15986, 37.03828, 100
03/06/2018 15:21:07, 29.18209, 37.15218, 100
03/06/2018 16:21:13, 29.2321, 37.20218, 93.33334
03/06/2018 17:21:20, 29.22654, 37.27163, 20
03/06/2018 18:21:26, 29.18765, 37.24662, 20
03/06/2018 19:21:36, 29.13764, 37.21885, 20
03/06/2018 20:21:39, 29.21265, 37.26607, 20
03/06/2018 21:21:41, 29.20987, 37.27441, 20
03/06/2018 22:21:42, 29.26821, 37.32996, 20
03/06/2018 23:21:44, 29.23487, 37.30774, 20
03/07/2018 00:21:45, 29.29599, 37.34385, 20
03/07/2018 01:21:49, 29.27099, 37.40497, 20
03/07/2018 02:21:53, 29.34044, 37.39941, 20
03/07/2018 03:21:57, 29.3321, 37.42719, 20
03/07/2018 04:22:01, 29.33766, 37.42441, 20
03/07/2018 05:22:05, 29.37655, 37.46609, 20
03/07/2018 06:22:10, 29.38766, 37.48275, 20
03/07/2018 07:22:14, 29.40433, 37.52164, 20
03/07/2018 08:22:19, 29.421, 37.56054, 20
03/07/2018 09:22:23, 29.47656, 37.56332, 20
03/07/2018 10:22:27, 29.50989, 37.64943, 20
03/07/2018 11:22:32, 29.60157, 37.63832, 20
03/07/2018 12:22:38, 29.57934, 37.72166, 20
03/07/2018 13:22:43, 29.63491, 37.76889, 20
03/07/2018 14:22:46, 29.64602, 37.76611, 20
03/07/2018 15:22:52, 29.64046, 37.79945, 20
03/07/2018 16:22:59, 29.63491, 37.79111, 20
03/07/2018 17:23:02, 29.62379, 37.84389, 20
03/07/2018 18:23:08, 29.67936, 37.78556, 20
03/07/2018 19:23:11, 29.71825, 37.81056, 20
03/07/2018 20:23:19, 29.72658, 37.85778, 20
03/07/2018 21:23:25, 29.73214, 37.86334, 20
03/07/2018 22:23:28, 29.74603, 37.96335, 20
03/07/2018 23:23:33, 29.68491, 37.93002, 20
03/08/2018 00:23:41, 29.7377, 37.90501, 20
03/08/2018 01:23:45, 29.80158, 37.9439, 20
03/08/2018 02:23:51, 29.79325, 38.01891, 20
03/08/2018 03:23:56, 29.84603, 37.96335, 20
03/08/2018 04:24:00, 29.8627, 37.96613, 20
03/08/2018 05:24:04, 29.84881, 38.01891, 20
03/08/2018 06:24:09, 29.88215, 38.10781, 20
03/08/2018 07:24:13, 29.88215, 38.16892, 20
03/08/2018 08:24:21, 29.94604, 38.15781, 20
03/08/2018 09:24:24, 29.90159, 38.16336, 20
03/08/2018 10:24:32, 29.97104, 38.19948, 20
03/08/2018 11:24:38, 30.02937, 38.21615, 20
03/08/2018 12:24:40, 30.09328, 38.28281, 20
03/08/2018 13:24:43, 30.00715, 38.22726, 20
03/08/2018 14:24:47, 30.03493, 38.2606, 20
03/08/2018 15:24:51, 30.02382, 38.30505, 20
03/08/2018 16:24:58, 30.08216, 38.30227, 20
03/08/2018 17:25:02, 30.07939, 38.29393, 20
03/08/2018 18:25:10, 30.11828, 38.35505, 20
03/08/2018 19:25:17, 30.12661, 38.34671, 20
03/08/2018 20:25:24, 30.12661, 38.4884, 20
03/08/2018 21:25:27, 30.18773, 38.4884, 20
03/08/2018 22:25:32, 30.17106, 38.49395, 20
03/08/2018 23:25:35, 30.19884, 38.50228, 20
03/09/2018 00:25:44, 30.20995, 38.50784, 20
03/09/2018 01:25:48, 30.2044, 38.56339, 20
03/09/2018 02:25:55, 30.25718, 38.5495, 20
03/09/2018 03:26:00, 30.25162, 38.61062, 20
03/09/2018 04:26:03, 30.25718, 38.60785, 20
03/09/2018 05:26:12, 30.31551, 38.55506, 20
03/09/2018 06:26:20, 30.30162, 38.56339, 20
03/09/2018 07:26:26, 30.30996, 38.55228, 20
03/09/2018 08:26:33, 30.3433, 38.68563, 20
03/09/2018 09:26:40, 30.33774, 38.69119, 20
03/09/2018 10:26:45, 30.34607, 38.7023, 20
03/09/2018 11:26:49, 30.40997, 38.68008, 20
03/09/2018 12:26:53, 30.37941, 38.79953, 20
03/09/2018 13:26:59, 30.44886, 38.82453, 20
03/09/2018 14:27:04, 30.45719, 38.83564, 20
03/09/2018 15:27:11, 30.52386, 38.84953, 20
03/09/2018 16:27:19, 30.50164, 38.84676, 20
03/09/2018 17:27:22, 30.45997, 38.87453, 20
03/09/2018 18:27:31, 30.4433, 38.86343, 20
03/09/2018 19:27:37, 30.46552, 38.86065, 20
03/09/2018 20:27:43, 30.49053, 38.87453, 20
03/09/2018 21:27:50, 30.52386, 38.88009, 20
03/09/2018 22:27:58, 30.54331, 38.88842, 20
03/09/2018 23:27:59, 30.44053, 38.93009, 20
03/10/2018 00:28:06, 30.56831, 38.93565, 20
03/10/2018 01:28:12, 30.47942, 38.9551, 20
03/10/2018 02:28:17, 30.55721, 38.95232, 20
03/10/2018 03:28:25, 30.6461, 39.00232, 20
03/10/2018 04:28:32, 30.6211, 38.99676, 20
03/10/2018 05:28:40, 30.65998, 39.01343, 20
03/10/2018 06:28:46, 30.65443, 39.03844, 20
03/10/2018 07:28:52, 30.6711, 39.03566, 20
03/10/2018 08:28:58, 30.66832, 39.09122, 20
03/10/2018 09:29:04, 30.69609, 39.09678, 20
03/10/2018 10:29:11, 30.83223, 39.14122, 20
03/10/2018 11:29:18, 30.77388, 39.17456, 20
03/10/2018 12:29:25, 30.76278, 39.17734, 20
03/10/2018 13:29:31, 30.76555, 39.23845, 20
03/10/2018 14:29:36, 30.77388, 39.30234, 20
03/10/2018 15:29:42, 30.89611, 39.29679, 20
03/10/2018 16:29:50, 30.88223, 39.32179, 20
03/10/2018 17:29:58, 30.86834, 39.23567, 20
03/10/2018 18:30:05, 30.81833, 39.32735, 20
03/10/2018 19:30:14, 30.86556, 39.33013, 20
03/10/2018 20:30:17, 30.82111, 39.31902, 20
03/10/2018 21:30:25, 30.87945, 39.32457, 20
03/10/2018 22:30:32, 30.87111, 39.33846, 20
03/10/2018 23:30:38, 30.90445, 39.34402, 20
03/11/2018 00:30:44, 30.90167, 39.4329, 20
03/11/2018 01:30:50, 30.88778, 39.45235, 20
03/11/2018 03:30:54, 30.94056, 39.46069, 20
03/11/2018 04:31:01, 30.93778, 39.45514, 20
03/11/2018 05:31:08, 30.98779, 39.46902, 20
03/11/2018 06:31:15, 30.99891, 39.47736, 20
03/11/2018 07:31:21, 30.99613, 39.48291, 20
03/11/2018 08:31:29, 31.00724, 39.53292, 20
03/11/2018 09:31:34, 30.99612, 39.53848, 20
03/11/2018 10:31:44, 31.04335, 39.5107, 20
03/11/2018 11:31:51, 31.1128, 39.59126, 20
03/11/2018 12:31:56, 31.21003, 39.63293, 20
03/11/2018 13:32:01, 31.2017, 39.68848, 20
03/11/2018 14:32:05, 31.26004, 39.6996, 20
03/11/2018 15:32:09, 31.26281, 39.67737, 20
03/11/2018 16:32:16, 31.29338, 39.72182, 20
03/11/2018 17:32:23, 31.28782, 39.80239, 20
03/11/2018 18:32:29, 31.27393, 39.7496, 20
03/11/2018 19:32:36, 31.2267, 39.74127, 20
03/11/2018 20:32:40, 31.26837, 39.76072, 20
03/11/2018 21:32:46, 31.27671, 39.74961, 20
03/11/2018 22:32:52, 31.32393, 39.71349, 20
03/11/2018 23:32:57, 31.22392, 39.81072, 20
03/12/2018 00:33:06, 31.29893, 39.85794, 20
03/12/2018 01:33:14, 31.29615, 39.76072, 20
03/12/2018 02:33:22, 31.30449, 39.88294, 20
03/12/2018 03:33:27, 31.34337, 39.88572, 20
03/12/2018 04:33:31, 31.33782, 39.85794, 20
03/12/2018 05:33:35, 31.39338, 39.84128, 20
03/12/2018 06:33:41, 31.38782, 39.8385, 20
03/12/2018 07:33:45, 31.45172, 39.91072, 20
03/12/2018 08:33:50, 31.43505, 39.94406, 53.33333
03/12/2018 09:33:59, 31.42671, 39.94962, 100
03/12/2018 10:34:08, 31.51839, 39.96629, 100
03/12/2018 11:34:11, 31.59339, 40.07463, 100
03/12/2018 12:34:14, 31.58784, 40.06352, 100
03/12/2018 13:34:17, 31.58784, 40.12741, 100
03/12/2018 14:34:22, 14.20589, 12.3113, 100
03/12/2018 15:34:25, 16.28661, 12.31685, 100
03/12/2018 16:34:24, 22.57878, 16.24217, 100
03/12/2018 17:34:30, 13.66141, 11.45567, 26.66667
03/12/2018 18:34:40, 7.547026, 6.152471, 20
03/12/2018 19:34:46, 4.424555, 3.84673, 20
03/12/2018 20:34:53, 3.549483, 3.182788, 20
03/12/2018 21:35:00, 2.952216, 2.718861, 20
03/12/2018 22:35:08, 2.649411, 2.324386, 20
03/12/2018 23:35:13, 2.243824, 1.946579, 20
03/13/2018 00:35:20, 1.610439, 1.252077, 20
03/13/2018 01:35:26, 1.065952, 0.5964699, 20
03/13/2018 02:35:34, 0.7437042, 0.5492428, 20
03/13/2018 03:35:41, 0.3520054, 0.03809204, 20
03/13/2018 05:54:08, 0.01031227, -0.2285965, 0
03/13/2018 06:57:39, 0.01031227, -0.2758225, 10
03/13/2018 07:57:48, 0.5659111, 0.1214317, 40
03/13/2018 08:57:52, 2.188263, 1.543767, 100
03/13/2018 09:58:01, 4.049524, 3.177231, 100
03/13/2018 10:58:06, 11.21121, 11.75014, 100
03/13/2018 11:58:10, 9.849989, 13.78086, 100
03/13/2018 12:58:17, 11.27232, 11.51123, 100
03/13/2018 13:58:22, 12.56409, 12.59743, 100
03/13/2018 14:58:29, 25.09288, 14.80038, 100
03/13/2018 15:58:29, 33.10185, 34.51862, 26.66667
03/13/2018 16:58:37, 33.38798, 35.28536, 20
03/13/2018 17:58:44, 33.51855, 35.66039, 20
03/13/2018 18:58:49, 33.69078, 35.97153, 20
03/13/2018 19:58:56, 33.81857, 36.24932, 20
03/13/2018 20:59:03, 33.94636, 36.46601, 20
03/13/2018 21:59:10, 34.0547, 36.57435, 20
03/13/2018 22:59:16, 34.15471, 36.79103, 20
03/13/2018 23:59:26, 34.40195, 36.86326, 20
03/14/2018 00:59:30, 34.59363, 36.94382, 20
03/14/2018 01:59:37, 34.77976, 37.00771, 20
03/14/2018 02:59:45, 35.06312, 37.11606, 20
03/14/2018 03:59:50, 35.30481, 37.12162, 20
03/14/2018 04:59:54, 35.59927, 37.30497, 20
03/14/2018 05:59:57, 35.99375, 37.24662, 20
03/14/2018 07:00:02, 36.19932, 37.38274, 20
03/14/2018 08:00:07, 36.46601, 37.37997, 20
03/14/2018 09:00:11, 36.84104, 37.51053, 20
03/14/2018 10:00:17, 37.10773, 37.56332, 46.66667
03/14/2018 11:00:27, 37.51887, 37.58554, 60
03/14/2018 12:00:35, 38.04113, 37.64943, 60
03/14/2018 13:00:42, 38.56618, 37.67165, 60
03/14/2018 14:00:50, 39.13845, 37.69666, 60
03/14/2018 15:00:58, 39.77738, 37.83279, 60
03/14/2018 16:01:04, 40.53856, 37.8939, 60
03/14/2018 17:01:07, 41.24417, 37.90779, 60
03/14/2018 18:01:09, 41.96367, 37.96057, 60
03/14/2018 19:01:11, 42.66095, 38.0078, 60
03/14/2018 20:01:13, 43.22766, 38.02724, 60
03/14/2018 21:01:16, 43.90271, 38.05503, 60
03/14/2018 22:01:26, 44.50832, 38.04113, 60
03/14/2018 23:01:30, 45.07503, 38.14669, 60
03/15/2018 00:01:29, 45.57229, 38.17448, 60
03/15/2018 01:01:30, 45.97232, 38.21893, 60
03/15/2018 02:01:32, 46.33624, 38.20504, 60
03/15/2018 03:01:33, 46.4668, 38.26893, 60
03/15/2018 04:01:34, 46.80017, 38.30782, 60
03/15/2018 05:01:36, 46.90851, 38.32449, 60
03/15/2018 06:01:39, 47.09464, 38.40228, 60
03/15/2018 07:01:39, 47.21964, 38.43839, 60
03/15/2018 08:01:41, 47.48355, 38.4884, 60
03/15/2018 09:01:42, 47.55856, 38.59951, 60
03/15/2018 10:01:49, 47.75857, 38.74674, 60
03/15/2018 11:01:49, 47.84747, 38.92454, 60
03/15/2018 12:01:56, 48.0336, 38.94676, 60
03/15/2018 13:02:03, 48.06693, 39.02732, 60
03/15/2018 14:02:07, 48.23917, 39.02176, 60
03/15/2018 15:02:13, 48.31696, 39.15511, 60
03/15/2018 16:02:18, 48.37807, 39.22178, 60
03/15/2018 17:02:24, 48.46419, 39.269, 60
03/15/2018 18:02:31, 48.55587, 39.28846, 60
03/15/2018 19:02:37, 48.60864, 39.31624, 60
03/15/2018 20:02:41, 48.70587, 39.31902, 60
03/15/2018 21:02:46, 48.72254, 39.37735, 60
03/15/2018 22:02:52, 48.86144, 39.46069, 60
03/15/2018 23:02:56, 48.91145, 39.5607, 60
03/16/2018 00:03:05, 49.0059, 39.61349, 60
03/16/2018 01:03:07, 49.08646, 39.79405, 60
03/16/2018 02:03:12, 49.13091, 39.90517, 60
03/16/2018 03:03:14, 49.35037, 40.10519, 60
03/16/2018 04:03:16, 49.37815, 40.20797, 60
03/16/2018 05:03:20, 49.43927, 40.41632, 60
03/16/2018 06:03:24, 49.50872, 40.583, 60
03/16/2018 07:03:31, 49.57816, 40.71079, 60
03/16/2018 08:03:34, 49.7004, 40.93025, 60
03/16/2018 09:03:35, 49.71152, 41.09415, 60
03/16/2018 10:03:40, 49.85596, 41.31639, 60
03/16/2018 11:03:42, 49.97263, 41.44973, 60
03/16/2018 12:03:45, 50.02542, 41.71365, 60
03/16/2018 13:03:45, 50.08932, 41.86089, 60
03/16/2018 14:03:53, 50.21711, 41.98034, 60
03/16/2018 15:03:59, 50.28933, 42.22202, 60
03/16/2018 16:04:09, 50.35601, 42.46093, 60
03/16/2018 17:04:16, 50.44769, 42.58594, 60
03/16/2018 18:04:18, 50.47546, 42.81095, 60
03/16/2018 19:04:21, 50.6088, 42.91653, 60
03/16/2018 20:04:20, 50.71993, 43.17487, 60
03/16/2018 21:04:22, 50.8005, 43.30822, 60
03/16/2018 22:04:26, 50.84771, 43.56657, 60
03/16/2018 23:04:30, 50.90049, 43.74992, 60
03/17/2018 00:04:33, 50.97272, 43.92215, 60
03/17/2018 01:04:33, 51.04773, 44.10828, 60
03/17/2018 02:04:37, 51.14774, 44.33331, 60
03/17/2018 03:04:42, 51.2422, 44.51665, 60
03/17/2018 04:04:45, 51.3672, 44.69723, 60
03/17/2018 05:04:53, 51.39776, 44.95002, 60
03/17/2018 06:04:58, 51.54777, 45.12226, 60
03/17/2018 07:05:01, 51.62556, 45.34449, 60
03/17/2018 08:05:05, 51.73945, 45.52506, 60
03/17/2018 09:05:08, 51.73945, 45.65564, 60
03/17/2018 10:05:12, 51.85613, 45.91121, 60
03/17/2018 11:05:16, 51.99225, 46.12511, 60
03/17/2018 12:05:20, 52.13393, 46.2779, 60
03/17/2018 13:05:22, 52.22282, 46.54182, 60
03/17/2018 14:05:22, 52.32005, 46.65015, 60
03/17/2018 15:05:25, 52.36172, 46.81683, 60
03/17/2018 16:05:28, 52.43395, 47.06686, 60
03/17/2018 17:05:34, 52.49229, 47.22798, 60
03/17/2018 18:05:39, 52.63953, 47.36688, 60
03/17/2018 19:05:40, 52.72286, 47.52245, 60
03/17/2018 20:05:46, 52.81731, 47.63357, 60
03/17/2018 21:05:52, 52.79787, 47.78358, 60
03/17/2018 22:05:58, 52.91732, 48.05304, 60
03/17/2018 23:06:04, 53.01733, 48.1975, 60
03/18/2018 00:06:09, 53.14233, 48.3364, 60
03/18/2018 01:06:11, 53.23957, 48.49475, 60
03/18/2018 02:06:15, 53.31736, 48.66143, 60
03/18/2018 03:06:18, 53.40625, 48.85311, 60
03/18/2018 04:06:25, 53.48682, 49.02813, 60
03/18/2018 05:06:29, 53.57848, 49.15035, 60
03/18/2018 06:06:33, 53.65627, 49.35315, 60
03/18/2018 07:06:37, 53.73684, 49.56427, 60
03/18/2018 08:06:42, 53.80906, 49.68373, 60
03/18/2018 09:06:46, 53.92296, 49.95597, 60
03/18/2018 10:06:53, 54.00352, 50.13932, 60
03/18/2018 11:06:56, 54.07297, 50.25599, 60
03/18/2018 12:07:00, 54.25076, 50.58381, 60
03/18/2018 13:07:09, 54.29799, 50.75604, 60
03/18/2018 14:07:18, 54.38411, 50.95883, 60
03/18/2018 15:07:27, 54.48689, 51.12273, 60
03/18/2018 16:07:33, 54.53134, 51.23107, 60
03/18/2018 17:07:34, 54.63135, 51.5061, 60
03/18/2018 18:07:43, 54.71746, 51.59777, 60
03/18/2018 19:07:44, 54.85915, 51.82835, 60
03/18/2018 20:07:54, 54.89804, 52.02558, 60
03/18/2018 21:08:02, 54.99249, 52.15615, 60
03/18/2018 22:08:10, 55.08416, 52.31172, 60
03/18/2018 23:08:10, 55.13139, 52.57285, 60
03/19/2018 00:08:18, 55.1925, 52.72564, 60
03/19/2018 01:08:17, 55.2953, 52.90621, 60
03/19/2018 02:08:25, 55.33697, 53.159, 60
03/19/2018 03:08:33, 55.42864, 53.38958, 60
03/19/2018 04:08:41, 55.47031, 53.58127, 60
03/19/2018 05:08:48, 55.65643, 53.76739, 60
03/19/2018 06:08:55, 55.71477, 53.95074, 60
03/19/2018 07:09:04, 55.78699, 54.13686, 60
03/19/2018 08:09:12, 55.86756, 54.398, 60
03/19/2018 09:09:20, 55.90367, 54.5369, 60
03/19/2018 10:09:26, 56.04257, 54.81192, 60
03/19/2018 11:09:34, 56.09535, 54.98138, 60
03/19/2018 12:09:35, 56.19259, 55.22584, 60
03/19/2018 13:09:39, 56.23148, 55.37585, 60
03/19/2018 14:09:49, 56.39538, 55.64532, 60
03/19/2018 15:09:48, 56.4315, 55.81199, 60
03/19/2018 16:09:55, 56.50094, 56.06202, 93.33334
03/19/2018 17:10:03, 56.56206, 56.24815, 100
03/19/2018 18:10:09, 56.55651, 56.40927, 100
03/19/2018 19:10:16, 56.68707, 56.58428, 100
03/19/2018 20:10:20, 56.74819, 56.78708, 100
03/19/2018 21:10:22, 56.82875, 57.10377, 100
03/19/2018 22:10:27, 56.87042, 57.29545, 100
03/19/2018 23:10:32, 56.83709, 57.48159, 100
03/20/2018 00:10:37, 56.92042, 57.76216, 100
03/20/2018 01:10:45, 57.02044, 57.99828, 100
03/20/2018 02:10:50, 57.126, 58.30943, 100
03/20/2018 03:10:49, 57.18433, 58.50944, 100
03/20/2018 04:10:51, 57.23434, 58.81501, 100
03/20/2018 05:10:57, 57.30101, 59.04837, 100
03/20/2018 06:11:05, 57.31212, 59.32617, 100
03/20/2018 07:11:12, 57.36491, 59.54285, 100
03/20/2018 08:11:21, 57.5038, 59.76509, 100
03/20/2018 09:11:24, 57.51213, 60.02067, 100
03/20/2018 10:11:32, 57.5677, 60.32902, 100
03/20/2018 11:11:40, 57.64548, 60.55682, 100
03/20/2018 12:11:41, 57.67881, 60.89852, 100
03/20/2018 13:11:50, 57.76216, 61.20688, 100
03/20/2018 14:11:51, 57.77883, 61.41523, 100
03/20/2018 15:12:00, 57.83438, 61.6208, 100
03/20/2018 16:12:08, 57.78439, 61.92082, 100
03/20/2018 17:12:14, 57.89827, 62.11805, 100
03/20/2018 18:12:14, 57.95662, 62.33196, 100
03/20/2018 19:12:21, 57.95106, 62.41253, 100
03/20/2018 20:12:24, 58.0094, 62.69311, 100
03/20/2018 21:12:23, 58.09552, 62.82089, 100
03/20/2018 22:12:24, 58.13163, 63.02369, 100
03/20/2018 23:12:32, 58.17052, 63.14037, 100
03/21/2018 00:12:39, 58.23164, 63.4015, 100
03/21/2018 01:12:47, 58.2872, 63.52929, 100
03/21/2018 02:12:53, 58.29554, 63.70985, 100
03/21/2018 03:13:00, 58.41221, 63.96542, 100
03/21/2018 04:13:06, 58.43165, 64.07377, 100
